OTU_ID,taxID,taxon,rank,score,kingdom,phylum,class,order,family,genus,species
MOTU2212,2836,Bacillariophyta,phylum,0.9908,,Bacillariophyta,,,,,
MOTU2213,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2214,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2215,35680,Pedinellales,order,1,,,Dictyochophyceae,Pedinellales,,,
MOTU2216,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2217,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2218,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2219,6231,Nematoda,phylum,1,Metazoa,Nematoda,,,,,
MOTU2220,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2221,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2222,33213,Bilateria,no rank,1,Metazoa,,,,,,
MOTU2223,6448,Gastropoda,class,1,Metazoa,Mollusca,Gastropoda,,,,
MOTU2224,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2225,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2226,131567,cellular organisms,no rank,1,,,,,,,
MOTU2227,131567,cellular organisms,no rank,1,,,,,,,
MOTU2228,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2229,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2230,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2231,2759,Eukaryota,superkingdom,0.9989,,,,,,,
MOTU2232,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2233,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2234,2759,Eukaryota,superkingdom,0.9995,,,,,,,
MOTU2235,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU2236,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU2237,3027,Cryptophyta,class,1,,,Cryptophyta,,,,
MOTU2238,5878,Ciliophora,no rank,1,,,,,,,
MOTU2239,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2240,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2241,1779168,Astrophorina,suborder,1,Metazoa,Porifera,Demospongiae,Tetractinellida,,,
MOTU2242,105387,Scolecida,subclass,1,Metazoa,Annelida,Polychaeta,,,,
MOTU2243,33634,Stramenopiles,no rank,1,,,,,,,
MOTU2244,136419,Cercozoa,no rank,1,,,,,,,
MOTU2245,35680,Pedinellales,order,1,,,Dictyochophyceae,Pedinellales,,,
MOTU2246,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU2247,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2248,5878,Ciliophora,no rank,1,,,,,,,
MOTU2249,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2250,33634,Stramenopiles,no rank,1,,,,,,,
MOTU2251,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2252,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2253,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2254,29979,Isopoda,order,1,Metazoa,Arthropoda,Malacostraca,Isopoda,,,
MOTU2255,13792,Mamiellales,order,1,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,,,
MOTU2256,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2257,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU2258,37516,Hydroidolina,subclass,1,Metazoa,Cnidaria,Hydrozoa,,,,
MOTU2259,1779146,Heteroscleromorpha,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU2260,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2261,35680,Pedinellales,order,1,,,Dictyochophyceae,Pedinellales,,,
MOTU2262,194286,Stichotrichia,subclass,0.9998,,,Spirotrichea,,,,
MOTU2263,33850,Bacillariophycidae,no rank,0.9715,,Bacillariophyta,Bacillariophyceae,,,,
MOTU2264,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2265,2759,Eukaryota,superkingdom,0.9998,,,,,,,
MOTU2266,200604,Tintinnida,order,0.9984,,,Spirotrichea,Tintinnida,,,
MOTU2267,1,root,no rank,1,,,,,,,
MOTU2268,67474,Naviculaceae,family,0.9999,,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,,
MOTU2269,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2270,158377,Lecudinidae,family,1,,Apicomplexa,Conoidasida,Eugregarinorida,Lecudinidae,,
MOTU2271,131567,cellular organisms,no rank,1,,,,,,,
MOTU2272,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2273,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2274,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU2275,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2276,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2277,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2278,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU2279,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU2280,136419,Cercozoa,no rank,1,,,,,,,
MOTU2281,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2282,1779146,Heteroscleromorpha,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU2283,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2284,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2285,2759,Eukaryota,superkingdom,0.9998,,,,,,,
MOTU2286,2830,Haptophyceae,no rank,1,,,,,,,
MOTU2287,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2288,131567,cellular organisms,no rank,1,,,,,,,
MOTU2289,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2290,3027,Cryptophyta,class,1,,,Cryptophyta,,,,
MOTU2291,136419,Cercozoa,no rank,1,,,,,,,
MOTU2292,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2293,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2294,7674,Echinacea,superorder,0.9998,Metazoa,Echinodermata,Echinoidea,,,,
MOTU2295,136419,Cercozoa,no rank,1,,,,,,,
MOTU2296,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2297,2045261,Rhodymeniophycidae,subclass,1,,,Florideophyceae,,,,
MOTU2298,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2299,5988,Litostomatea,class,1,,,Litostomatea,,,,
MOTU2300,2924,Alexandrium,genus,1,,,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Alexandrium,
MOTU2301,33090,Viridiplantae,kingdom,1,Viridiplantae,,,,,,
MOTU2302,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2303,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2304,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2305,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2306,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2307,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2308,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU2309,2759,Eukaryota,superkingdom,0.9749,,,,,,,
MOTU2310,1206795,Lophotrochozoa,no rank,1,Metazoa,,,,,,
MOTU2311,37516,Hydroidolina,subclass,1,Metazoa,Cnidaria,Hydrozoa,,,,
MOTU2312,7721,Styelidae,family,1,Metazoa,Chordata,Ascidiacea,Stolidobranchia,Styelidae,,
MOTU2313,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2314,6231,Nematoda,phylum,1,Metazoa,Nematoda,,,,,
MOTU2315,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2316,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2317,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2318,131567,cellular organisms,no rank,1,,,,,,,
MOTU2319,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU2320,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2321,136419,Cercozoa,no rank,1,,,,,,,
MOTU2322,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2323,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2324,33850,Bacillariophycidae,no rank,1,,Bacillariophyta,Bacillariophyceae,,,,
MOTU2325,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2326,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2327,39119,Dictyochophyceae,class,1,,,Dictyochophyceae,,,,
MOTU2328,2759,Eukaryota,superkingdom,0.9573,,,,,,,
MOTU2329,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2330,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU2331,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2332,5988,Litostomatea,class,1,,,Litostomatea,,,,
MOTU2333,49237,Chaetoceros,genus,1,,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,
MOTU2334,2759,Eukaryota,superkingdom,0.9922,,,,,,,
MOTU2335,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2336,13792,Mamiellales,order,1,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,,,
MOTU2337,69554,Cephalaspidea,no rank,0.9967,Metazoa,Mollusca,Gastropoda,,,,
MOTU2338,131567,cellular organisms,no rank,1,,,,,,,
MOTU2339,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2340,211030,Oligotrichia,subclass,1,,,Spirotrichea,,,,
MOTU2341,6231,Nematoda,phylum,1,Metazoa,Nematoda,,,,,
MOTU2342,41212,Harpacticoida,order,0.9996,Metazoa,Arthropoda,Hexanauplia,Harpacticoida,,,
MOTU2343,131567,cellular organisms,no rank,1,,,,,,,
MOTU2344,2759,Eukaryota,superkingdom,0.876,,,,,,,
MOTU2345,136419,Cercozoa,no rank,1,,,,,,,
MOTU2346,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2347,38748,Naviculales,order,0.9945,,Bacillariophyta,Bacillariophyceae,Naviculales,,,
MOTU2348,33213,Bilateria,no rank,1,Metazoa,,,,,,
MOTU2349,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2350,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2351,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2352,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2353,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2354,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2355,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2356,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2357,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2358,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2359,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2360,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2361,2830,Haptophyceae,no rank,1,,,,,,,
MOTU2362,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2363,136419,Cercozoa,no rank,1,,,,,,,
MOTU2364,31265,Acoela,class,1,Metazoa,Xenacoelomorpha,Acoela,,,,
MOTU2365,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2366,67474,Naviculaceae,family,0.9882,,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,,
MOTU2367,2759,Eukaryota,superkingdom,0.9996,,,,,,,
MOTU2368,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU2369,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2370,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU2371,418951,Isochrysidaceae,family,0.9977,,,,Isochrysidales,Isochrysidaceae,,
MOTU2372,6102,Hexacorallia,subclass,1,Metazoa,Cnidaria,Anthozoa,,,,
